日期,时间,FEE+5V电流,时间码:秒,时间码:毫秒,上一指令类型-FEE工作状态,采集配置参数,接收指令计数,错误指令计数,科学数据包计数,电荷芯片1工作电流,电荷芯片2工作电流,电荷芯片3工作电流,电荷芯片1限流参数,电荷芯片2限流参数,电荷芯片3限流参数,光电管温度遥测1,光电管温度遥测2,光电管温度遥测3,光电管温度遥测4,光电管温度遥测5,光电管温度遥测6,光电管温度遥测7,光电管温度遥测8,光电管温度遥测9,FEE温度1,FEE温度2,FEE温度3,FEE温度4,Cebr采集延迟,中子首脉冲延迟,中子次脉冲延时1,中子次脉冲延迟2,双脉冲参数0,双脉冲参数1,双脉冲参数2,双脉冲参数3,伽马通道选择,中子通道使能1,中子通道使能2,错误状态,科学数据时间-伽马符合窗,多触发使能-各通道逐事例使能,分组标志-包序列计数,全零
2024年09月10日,14:43:35,0,2C,FB,0_0,0,0,0,0,61,70,64,0,0,0,27.674169,-58.800603,-57.705201,-57.705201,-57.705201,-57.587969,-58.062094,-51.818398,-50.305261,30.041783,26.044401,26.655833,25.885039,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_0,0_0_0,
2024年09月10日,14:43:36,0,2D,FB,25_0,0,1,0,0,62,70,65,0,0,0,27.707463,-58.427086,-57.587969,-57.705201,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,30.006397,26.076349,26.655833,25.853242,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_1,0_0_0,
2024年09月10日,14:43:37,0,2E,FB,25_0,0,2,0,0,62,70,65,0,0,0,27.840924,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,30.006397,26.044401,26.623417,25.821471,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_2,0_0_0,
2024年09月10日,14:43:38,0,2F,FA,25_0,0,3,0,0,61,70,65,0,0,0,27.707463,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,30.006397,26.076349,26.461734,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_3,0_0_0,
2024年09月10日,14:43:39,0,30,FA,25_0,0,4,0,0,61,70,64,0,0,0,27.541276,-58.800603,-57.705201,-57.705201,-57.587969,-57.705201,-58.182837,-51.818398,-50.381820,30.006397,26.076349,26.365038,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_4,0_0_0,
2024年09月10日,14:43:40,0,31,FB,25_0,0,5,0,0,61,70,65,0,0,0,27.541276,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,29.971043,26.076349,26.332859,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_5,0_0_0,
2024年09月10日,14:43:41,0,32,FA,25_0,0,6,0,0,61,70,64,0,0,0,27.640903,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.971043,26.076349,26.332859,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_6,0_0_0,
2024年09月10日,14:43:42,0,33,FA,25_0,0,7,0,0,61,70,64,0,0,0,27.574457,-58.800603,-57.705201,-57.471579,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.971043,26.076349,26.365038,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_7,0_0_0,
2024年09月10日,14:43:43,0,34,FA,25_0,0,8,0,0,61,70,65,0,0,0,27.574457,-58.927081,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.305261,29.971043,26.108323,26.268577,25.789724,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_8,0_0_0,
2024年09月10日,14:43:44,0,35,FB,25_0,0,9,0,0,62,70,65,0,0,0,27.640903,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,29.971043,26.108323,26.300705,25.853242,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_9,0_0_0,
2024年09月10日,14:43:45,0,36,FB,25_0,0,10,0,0,61,70,64,0,0,0,27.674169,-58.927081,-57.705201,-57.705201,-57.587969,-57.823290,-58.182837,-51.818398,-50.381820,29.971043,26.108323,26.365038,25.853242,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_10,0_0_0,
2024年09月10日,14:43:46,0,37,FB,25_0,0,11,0,0,61,70,65,0,0,0,27.574457,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.971043,26.108323,26.268577,25.821471,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_11,0_0_0,
2024年09月10日,14:43:47,0,38,FB,25_0,0,12,0,0,61,70,65,0,0,0,27.640903,-58.800603,-57.587969,-57.705201,-57.823290,-57.587969,-58.182837,-51.735495,-50.381820,29.971043,26.140322,26.268577,25.821471,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_12,0_0_0,
2024年09月10日,14:43:48,0,39,FB,25_0,0,13,0,0,62,70,65,0,0,0,27.674169,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.818398,-50.381820,29.971043,26.140322,26.268577,25.853242,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_13,0_0_0,
2024年09月10日,14:43:49,0,3A,FA,25_0,0,14,0,0,61,70,65,0,0,0,27.840924,-58.927081,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.971043,26.140322,26.397244,25.916861,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_14,0_0_0,
2024年09月10日,14:43:50,0,3B,FA,25_0,0,15,0,0,62,70,65,0,0,0,27.574457,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.381820,29.971043,26.108323,26.397244,25.916861,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_15,0_0_0,
2024年09月10日,14:43:51,0,3C,FB,25_0,0,19,0,0,62,70,65,0,0,0,27.342780,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.735495,-50.305261,29.900436,26.140322,26.332859,25.916861,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_16,0_0_0,
2024年09月10日,14:43:52,0,3D,FA,87_0,0,43,0,0,64,70,65,0,0,0,27.112465,-58.304497,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.865182,26.108323,26.236475,25.885039,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_17,0_0_0,
2024年09月10日,14:43:53,0,3E,FA,87_0,0,68,0,0,64,71,65,0,0,0,26.883489,-58.800603,-57.705201,-57.705201,-57.942249,-57.471579,-58.304497,-51.735495,-50.381820,29.829961,26.076349,26.236475,25.916861,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_18,0_0_0,
2024年09月10日,14:43:54,0,3F,FA,87_0,0,93,0,0,64,71,67,0,0,0,26.850887,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,29.865182,26.108323,26.268577,25.916861,0,0,0,0,0,0,0,0,0,0,0,0_0,0_0,0_0,3_19,0_0_0,
2024年09月10日,14:43:55,0,40,FA,87_0,0,95,0,0,63,71,66,0,0,0,26.785762,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.865182,26.108323,26.300705,25.980580,15,40,6,14,0,0,0,0,0,0,0,0_0,0_0,0_0,3_20,0_0_0,
2024年09月10日,14:43:56,0,41,FA,87_0,0,97,0,0,64,71,66,0,0,0,26.850887,-58.800603,-57.705201,-57.823290,-57.587969,-57.823290,-58.182837,-51.818398,-50.381820,29.865182,26.108323,26.268577,25.980580,15,40,6,14,38,0,0,0,0,0,0,0_0,0_0,0_0,3_21,0_0_0,
2024年09月10日,14:43:57,0,42,FB,87_0,0,99,0,0,64,71,66,0,0,0,26.916119,-58.927081,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.305261,29.829961,26.076349,26.332859,26.012478,15,40,6,14,38,500,0,0,0,0,0,0_0,0_0,0_0,3_22,0_0_0,
2024年09月10日,14:43:58,0,43,FA,87_0,0,101,0,0,64,71,66,0,0,0,26.981459,-58.800603,-57.471579,-57.823290,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,29.829961,26.108323,26.365038,25.980580,15,40,6,14,38,500,2000,0,0,0,0,0_0,0_0,0_0,3_23,0_0_0,
2024年09月10日,14:43:59,0,44,FA,87_0,0,103,0,0,64,71,66,0,0,0,26.948775,-58.550623,-57.587969,-57.705201,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.829961,26.108323,26.365038,26.044401,15,40,6,14,38,500,2000,2560,0,0,0,0_0,0_0,0_0,3_24,0_0_0,
2024年09月10日,14:44:00,0,45,FB,87_0,0,105,0,0,64,71,66,0,0,0,26.948775,-58.927081,-57.705201,-57.705201,-57.705201,-57.587969,-58.304497,-51.735495,-50.381820,29.829961,26.076349,26.494018,26.044401,15,40,6,14,38,500,2000,2560,0,0,0,0_0,0_0,0_0,3_25,0_0_0,
2024年09月10日,14:44:01,0,46,FA,87_0,0,107,0,0,64,71,66,0,0,0,27.046907,-58.800603,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.829961,26.076349,26.494018,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_0,0_0,3_26,0_0_0,
2024年09月10日,14:44:02,0,47,FB,87_0,0,109,0,0,64,71,66,0,0,0,26.850887,-58.927081,-57.471579,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.829961,26.076349,26.494018,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_27,0_0_0,
2024年09月10日,14:44:03,0,48,FA,25_0,0,110,0,0,64,71,66,0,0,0,26.720744,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.724494,26.044401,26.397244,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_28,0_0_0,
2024年09月10日,14:44:04,0,49,FA,25_0,0,111,0,0,64,71,66,0,0,0,26.883489,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.689404,26.012478,26.332859,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_29,0_0_0,
2024年09月10日,14:44:05,0,4A,FA,25_0,0,112,0,0,64,71,66,0,0,0,26.981459,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.305261,29.689404,25.980580,26.365038,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_30,0_0_0,
2024年09月10日,14:44:06,0,4B,FB,25_0,0,113,0,0,64,71,67,0,0,0,26.981459,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.305261,29.724494,25.980580,26.365038,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_31,0_0_0,
2024年09月10日,14:44:07,0,4C,FB,25_0,0,114,0,0,64,71,66,0,0,0,27.112465,-58.800603,-57.471579,-57.705201,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,29.654347,25.980580,26.365038,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_32,0_0_0,
2024年09月10日,14:44:08,0,4D,FA,25_0,0,115,0,0,64,71,66,0,0,0,27.243908,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.689404,25.980580,26.429476,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_33,0_0_0,
2024年09月10日,14:44:09,0,4E,FB,25_0,0,116,0,0,64,71,66,0,0,0,27.243908,-58.427086,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.381820,29.689404,26.012478,26.461734,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_34,0_0_0,
2024年09月10日,14:44:10,0,4F,FB,25_0,0,117,0,0,64,71,66,0,0,0,27.145285,-58.800603,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.689404,25.980580,26.494018,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_35,0_0_0,
2024年09月10日,14:44:11,0,50,FA,25_0,0,118,0,0,64,71,66,0,0,0,27.046907,-58.304497,-57.587969,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.619321,25.980580,26.591028,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_36,0_0_0,
2024年09月10日,14:44:12,0,51,FB,25_0,0,119,0,0,64,72,66,0,0,0,27.112465,-58.927081,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.305261,29.584329,25.980580,26.526328,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_37,0_0_0,
2024年09月10日,14:44:13,0,52,FA,25_0,0,120,0,0,64,71,67,0,0,0,27.145285,-58.800603,-57.471579,-57.942249,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,29.584329,25.980580,26.494018,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_38,0_0_0,
2024年09月10日,14:44:14,0,53,FB,25_0,0,121,0,0,64,71,66,0,0,0,27.112465,-58.304497,-57.705201,-57.823290,-57.705201,-57.823290,-58.182837,-51.818398,-50.381820,29.549368,25.980580,26.461734,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_39,0_0_0,
2024年09月10日,14:44:15,0,54,FA,25_0,0,122,0,0,64,71,66,0,0,0,27.145285,-58.675123,-57.705201,-57.823290,-57.705201,-57.705201,-58.304497,-51.818398,-50.381820,29.549368,26.012478,26.365038,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_40,0_0_0,
2024年09月10日,14:44:16,0,55,FA,87_3,0,124,0,1,64,71,66,0,0,0,27.112465,-58.927081,-57.587969,-57.705201,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,29.549368,25.980580,26.332859,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_41,0_0_0,
2024年09月10日,14:44:17,0,56,FA,25_3,0,125,0,2,63,71,66,0,0,0,27.112465,-58.550623,-57.823290,-57.823290,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.549368,25.980580,26.300705,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_42,0_0_0,
2024年09月10日,14:44:18,0,57,FA,25_3,0,126,0,3,64,71,67,0,0,0,27.145285,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.514440,25.980580,26.300705,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_43,0_0_0,
2024年09月10日,14:44:19,0,58,FA,25_3,0,127,0,4,64,71,66,0,0,0,27.178132,-59.054575,-57.587969,-57.705201,-57.705201,-57.587969,-58.304497,-51.735495,-50.381820,29.479544,25.980580,26.332859,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_44,0_0_0,
2024年09月10日,14:44:20,0,59,FA,25_3,0,128,0,5,64,71,67,0,0,0,27.178132,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.514440,25.980580,26.332859,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_45,0_0_0,
2024年09月10日,14:44:21,0,5A,FA,25_3,0,129,0,6,64,71,66,0,0,0,27.112465,-58.800603,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,29.514440,26.012478,26.365038,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_46,0_0_0,
2024年09月10日,14:44:22,0,5B,FB,25_3,0,130,0,7,64,71,66,0,0,0,27.145285,-58.550623,-57.587969,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.479544,25.980580,26.365038,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_47,0_0_0,
2024年09月10日,14:44:23,0,5C,FA,25_3,0,131,0,8,64,71,67,0,0,0,27.178132,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,25.980580,26.494018,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_48,0_0_0,
2024年09月10日,14:44:24,0,5D,FA,25_3,0,132,0,9,64,71,67,0,0,0,27.309795,-58.675123,-57.587969,-57.705201,-57.587969,-57.705201,-58.182837,-51.652977,-50.458703,29.444680,25.980580,26.591028,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_49,0_0_0,
2024年09月10日,14:44:25,0,5E,FB,25_3,0,133,0,10,64,71,67,0,0,0,27.375793,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.514440,25.980580,26.720744,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_50,0_0_0,
2024年09月10日,14:44:26,0,5F,FA,25_3,0,134,0,11,64,71,66,0,0,0,27.607666,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.549368,25.980580,26.785762,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_51,0_0_0,
2024年09月10日,14:44:27,0,60,FA,25_3,0,135,0,12,63,71,66,0,0,0,27.774136,-58.675123,-57.587969,-57.823290,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,29.584329,25.980580,26.883489,26.204398,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_52,0_0_0,
2024年09月10日,14:44:28,0,61,FA,25_3,0,136,0,13,64,71,66,0,0,0,27.774136,-58.800603,-57.705201,-57.823290,-57.705201,-57.823290,-58.182837,-51.735495,-50.381820,29.619321,25.980580,26.883489,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_53,0_0_0,
2024年09月10日,14:44:29,0,62,FB,25_3,0,137,0,14,64,71,66,0,0,0,27.707463,-58.927081,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.818398,-50.381820,29.584329,26.012478,26.916119,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_54,0_0_0,
2024年09月10日,14:44:30,0,63,FA,25_3,0,138,0,15,64,71,67,0,0,0,27.640903,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.584329,25.980580,26.850887,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_55,0_0_0,
2024年09月10日,14:44:31,0,64,FA,25_3,0,139,0,16,64,71,66,0,0,0,27.674169,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.735495,-50.381820,29.619321,26.012478,26.785762,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_56,0_0_0,
2024年09月10日,14:44:32,0,65,FB,25_3,0,140,0,17,64,71,66,0,0,0,27.674169,-58.800603,-57.705201,-57.705201,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.619321,26.012478,26.883489,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_57,0_0_0,
2024年09月10日,14:44:33,0,66,FA,25_3,0,141,0,18,64,71,67,0,0,0,27.807516,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.584329,25.980580,26.916119,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_58,0_0_0,
2024年09月10日,14:44:34,0,67,FA,25_3,0,142,0,19,64,71,66,0,0,0,27.740785,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.305261,29.584329,26.012478,26.948775,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_59,0_0_0,
2024年09月10日,14:44:35,0,68,FA,25_3,0,143,0,20,64,71,66,0,0,0,27.640903,-58.800603,-57.587969,-57.823290,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,29.584329,26.044401,26.948775,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_60,0_0_0,
2024年09月10日,14:44:36,0,69,FA,25_3,0,144,0,21,64,71,67,0,0,0,27.674169,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.584329,26.044401,27.145285,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_61,0_0_0,
2024年09月10日,14:44:37,0,6A,FA,25_3,0,145,0,22,64,71,66,0,0,0,27.740785,-58.800603,-57.471579,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.619321,26.044401,27.145285,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_62,0_0_0,
2024年09月10日,14:44:38,0,6B,FA,25_3,0,146,0,23,64,71,66,0,0,0,27.774136,-58.800603,-57.471579,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.619321,26.012478,27.079672,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_63,0_0_0,
2024年09月10日,14:44:39,0,6C,FA,25_3,0,147,0,24,64,71,66,0,0,0,27.740785,-58.800603,-57.705201,-57.705201,-57.705201,-57.823290,-58.182837,-51.735495,-50.381820,29.619321,26.076349,26.981459,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_64,0_0_0,
2024年09月10日,14:44:40,0,6D,FB,25_3,0,148,0,25,64,71,66,0,0,0,27.707463,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.584329,26.076349,27.014170,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_65,0_0_0,
2024年09月10日,14:44:41,0,6E,FA,25_3,0,149,0,26,64,71,66,0,0,0,27.707463,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.584329,26.108323,27.046907,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_66,0_0_0,
2024年09月10日,14:44:42,0,6F,FB,25_3,0,150,0,27,64,71,66,0,0,0,27.541276,-58.675123,-57.705201,-57.705201,-57.705201,-57.823290,-58.182837,-51.818398,-50.381820,29.584329,26.076349,27.046907,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_67,0_0_0,
2024年09月10日,14:44:43,0,70,FA,25_3,0,151,0,28,64,71,66,0,0,0,27.508123,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.549368,26.076349,26.981459,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_68,0_0_0,
2024年09月10日,14:44:44,0,71,FB,87_0,0,153,0,28,63,71,66,0,0,0,27.408834,-58.550623,-57.705201,-57.942249,-57.471579,-57.823290,-58.182837,-51.735495,-50.381820,29.549368,26.108323,26.883489,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_69,0_0_0,
2024年09月10日,14:44:45,0,72,FA,25_0,0,154,0,28,64,71,66,0,0,0,27.309795,-58.927081,-57.471579,-57.705201,-57.705201,-57.587969,-58.062094,-51.652977,-50.305261,29.584329,26.108323,26.850887,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_70,0_0_0,
2024年09月10日,14:44:46,0,73,FB,25_0,0,155,0,28,64,71,66,0,0,0,27.178132,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.818398,-50.381820,29.549368,26.076349,26.753240,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_71,0_0_0,
2024年09月10日,14:44:47,0,74,FA,25_0,0,156,0,28,64,71,66,0,0,0,27.145285,-58.927081,-57.705201,-57.823290,-57.705201,-57.705201,-58.304497,-51.735495,-50.381820,29.479544,26.108323,26.623417,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_72,0_0_0,
2024年09月10日,14:44:48,0,75,FA,25_0,0,157,0,28,64,71,66,0,0,0,27.112465,-58.550623,-57.705201,-57.705201,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.479544,26.108323,26.623417,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_73,0_0_0,
2024年09月10日,14:44:49,0,76,FB,25_0,0,158,0,28,64,71,66,0,0,0,27.112465,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.444680,26.108323,26.655833,26.332859,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_74,0_0_0,
2024年09月10日,14:44:50,0,77,FA,25_0,0,159,0,28,63,71,66,0,0,0,27.112465,-58.427086,-57.705201,-57.823290,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.479544,26.108323,26.785762,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_75,0_0_0,
2024年09月10日,14:44:51,0,78,FA,25_0,0,160,0,28,64,71,66,0,0,0,27.145285,-58.800603,-57.471579,-57.705201,-57.587969,-57.823290,-58.182837,-51.735495,-50.381820,29.479544,26.108323,26.883489,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_76,0_0_0,
2024年09月10日,14:44:52,0,79,FA,25_0,0,161,0,28,64,71,66,0,0,0,27.178132,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.514440,26.108323,26.883489,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_77,0_0_0,
2024年09月10日,14:44:53,0,7A,FA,25_0,0,162,0,28,64,71,67,0,0,0,27.178132,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.514440,26.140322,26.850887,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_78,0_0_0,
2024年09月10日,14:44:54,0,7B,FA,25_0,0,163,0,28,64,71,66,0,0,0,27.276838,-58.675123,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,29.479544,26.108323,26.850887,26.332859,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_79,0_0_0,
