日期,时间,FEE+5V电流,时间码:秒,时间码:毫秒,上一指令类型-FEE工作状态,采集配置参数,接收指令计数,错误指令计数,科学数据包计数,电荷芯片1工作电流,电荷芯片2工作电流,电荷芯片3工作电流,电荷芯片1限流参数,电荷芯片2限流参数,电荷芯片3限流参数,光电管温度遥测1,光电管温度遥测2,光电管温度遥测3,光电管温度遥测4,光电管温度遥测5,光电管温度遥测6,光电管温度遥测7,光电管温度遥测8,光电管温度遥测9,FEE温度1,FEE温度2,FEE温度3,FEE温度4,Cebr采集延迟,中子首脉冲延迟,中子次脉冲延时1,中子次脉冲延迟2,双脉冲参数0,双脉冲参数1,双脉冲参数2,双脉冲参数3,伽马通道选择,中子通道使能1,中子通道使能2,错误状态,科学数据时间-伽马符合窗,多触发使能-各通道逐事例使能,分组标志-包序列计数,全零
2024年09月11日,09:16:33,0,F36D,296,25_0,0,75,0,609,64,71,66,0,0,0,26.108323,-58.800603,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.305261,28.856828,25.316496,25.821471,25.662988,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12986,0_0_0,
2024年09月11日,09:16:34,0,F36E,295,25_0,0,76,0,609,64,71,67,0,0,0,25.885039,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,28.822529,25.285143,25.694635,25.662988,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12987,0_0_0,
2024年09月11日,09:16:35,0,F36F,296,25_0,0,77,0,609,64,71,67,0,0,0,25.853242,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,28.754023,25.285143,25.536648,25.694635,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12988,0_0_0,
2024年09月11日,09:16:36,0,F370,295,25_0,0,78,0,609,64,71,66,0,0,0,25.726306,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.305261,28.754023,25.253814,25.347873,25.662988,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12989,0_0_0,
2024年09月11日,09:16:37,0,F371,296,25_0,0,79,0,609,64,71,66,0,0,0,25.694635,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-57.942249,-51.818398,-50.381820,28.719815,25.253814,25.316496,25.599768,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12990,0_0_0,
2024年09月11日,09:16:38,0,F372,295,25_0,0,80,0,609,64,71,67,0,0,0,25.662988,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-57.942249,-51.735495,-50.381820,28.719815,25.253814,25.285143,25.599768,15,40,6,14,36,498,1998,2558,9E,0,FF,0_0,0_b,1_1ff,3_12991,0_0_0,
2024年09月11日,09:16:39,0,F373,296,87_0,0,82,0,609,64,71,66,0,0,0,25.694635,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,28.651492,25.253814,25.316496,25.568196,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12992,0_0_0,
2024年09月11日,09:16:40,0,F374,295,25_0,0,83,0,609,64,71,66,0,0,0,25.694635,-58.800603,-57.587969,-57.942249,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,28.651492,25.253814,25.505124,25.536648,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12993,0_0_0,
2024年09月11日,09:16:41,0,F375,295,25_0,0,84,0,609,63,71,66,0,0,0,25.694635,-58.800603,-57.705201,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,28.617376,25.222510,25.536648,25.568196,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12994,0_0_0,
2024年09月11日,09:16:42,0,F376,295,25_0,0,85,0,609,64,71,66,0,0,0,25.821471,-58.800603,-57.471579,-57.942249,-57.587969,-57.705201,-58.062094,-51.652977,-50.381820,28.583290,25.285143,25.473625,25.631366,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12995,0_0_0,
2024年09月11日,09:16:43,0,F377,295,25_0,0,86,0,609,64,71,66,0,0,0,25.916861,-58.304497,-57.705201,-57.823290,-57.587969,-57.942249,-58.182837,-51.818398,-50.381820,28.583290,25.253814,25.536648,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12996,0_0_0,
2024年09月11日,09:16:44,0,F378,296,25_0,0,87,0,609,64,71,67,0,0,0,25.948708,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,28.617376,25.285143,25.568196,25.631366,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12997,0_0_0,
2024年09月11日,09:16:45,0,F379,296,87_3,0,89,0,610,64,71,66,0,0,0,25.980580,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,28.617376,25.285143,25.599768,25.631366,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12998,0_0_0,
2024年09月11日,09:16:46,0,F37A,296,25_3,0,90,0,611,64,71,66,0,0,0,26.044401,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,28.685639,25.253814,25.694635,25.599768,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_12999,0_0_0,
2024年09月11日,09:16:47,0,F37B,296,25_3,0,91,0,612,64,71,66,0,0,0,26.172347,-58.550623,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.754023,25.285143,25.853242,25.599768,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13000,0_0_0,
2024年09月11日,09:16:48,0,F37C,296,25_3,0,92,0,613,64,71,67,0,0,0,26.332859,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,28.754023,25.285143,25.853242,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13001,0_0_0,
2024年09月11日,09:16:49,0,F37D,296,25_3,0,93,0,614,64,71,66,0,0,0,26.494018,-58.550623,-57.705201,-57.823290,-57.823290,-57.705201,-58.182837,-51.818398,-50.381820,28.788261,25.316496,25.853242,25.726306,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13002,0_0_0,
2024年09月11日,09:16:50,0,F37E,296,25_3,0,94,0,615,64,71,66,0,0,0,26.526328,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,28.788261,25.316496,25.853242,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13003,0_0_0,
2024年09月11日,09:16:51,0,F37F,296,25_3,0,96,0,616,64,71,66,0,0,0,26.591028,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.822529,25.316496,25.853242,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13004,0_0_0,
2024年09月11日,09:16:52,0,F380,296,25_3,0,96,0,617,64,71,66,0,0,0,26.623417,-58.800603,-57.705201,-57.705201,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,28.856828,25.316496,25.885039,25.821471,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13005,0_0_0,
2024年09月11日,09:16:53,0,F381,295,25_3,0,97,0,618,64,71,67,0,0,0,26.688275,-58.675123,-57.705201,-57.705201,-57.823290,-57.705201,-58.182837,-51.652977,-50.381820,28.856828,25.316496,25.980580,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13006,0_0_0,
2024年09月11日,09:16:54,0,F382,295,25_3,0,98,0,619,64,71,66,0,0,0,26.785762,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.891158,25.347873,26.044401,25.821471,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13007,0_0_0,
2024年09月11日,09:16:55,0,F383,296,25_3,0,99,0,620,64,71,67,0,0,0,26.785762,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,28.891158,25.347873,26.012478,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13008,0_0_0,
2024年09月11日,09:16:56,0,F384,296,25_3,0,100,0,621,64,71,66,0,0,0,26.753240,-58.800603,-57.705201,-57.823290,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,28.891158,25.316496,25.980580,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13009,0_0_0,
2024年09月11日,09:16:57,0,F385,296,25_3,0,101,0,622,64,71,66,0,0,0,26.883489,-58.800603,-57.471579,-57.823290,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,28.925519,25.316496,26.108323,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13010,0_0_0,
2024年09月11日,09:16:58,0,F386,296,25_3,0,102,0,623,64,71,66,0,0,0,26.948775,-58.927081,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,28.925519,25.316496,26.140322,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13011,0_0_0,
2024年09月11日,09:16:59,0,F387,296,25_3,0,103,0,624,64,71,66,0,0,0,27.014170,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,28.994333,25.316496,26.108323,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13012,0_0_0,
2024年09月11日,09:17:00,0,F388,296,25_3,0,104,0,625,64,71,66,0,0,0,27.046907,-58.550623,-57.705201,-57.705201,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,28.994333,25.316496,26.076349,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13013,0_0_0,
2024年09月11日,09:17:01,0,F389,295,25_3,0,105,0,626,64,71,67,0,0,0,26.916119,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.028787,25.347873,26.076349,25.821471,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13014,0_0_0,
2024年09月11日,09:17:02,0,F38A,296,25_3,0,106,0,627,64,71,66,0,0,0,26.883489,-58.675123,-57.705201,-57.705201,-57.705201,-57.823290,-58.182837,-51.818398,-50.381820,29.028787,25.316496,26.140322,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13015,0_0_0,
2024年09月11日,09:17:03,0,F38B,295,25_3,0,107,0,628,64,71,66,0,0,0,26.883489,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.305261,29.028787,25.316496,26.268577,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13016,0_0_0,
2024年09月11日,09:17:04,0,F38C,296,25_3,0,108,0,629,64,71,66,0,0,0,26.850887,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.028787,25.316496,26.204398,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13017,0_0_0,
2024年09月11日,09:17:05,0,F38D,295,25_3,0,109,0,630,64,71,66,0,0,0,26.850887,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.063272,25.347873,26.268577,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13018,0_0_0,
2024年09月11日,09:17:06,0,F38E,296,25_3,0,110,0,631,64,71,66,0,0,0,26.655833,-58.800603,-57.705201,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.028787,25.316496,26.140322,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13019,0_0_0,
2024年09月11日,09:17:07,0,F38F,295,25_3,0,111,0,632,64,71,66,0,0,0,26.591028,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.063272,25.316496,26.140322,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13020,0_0_0,
2024年09月11日,09:17:08,0,F390,295,25_3,0,112,0,633,64,71,66,0,0,0,26.429476,-58.800603,-57.705201,-57.823290,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.028787,25.316496,26.044401,25.726306,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13021,0_0_0,
2024年09月11日,09:17:09,0,F391,296,25_3,0,113,0,634,64,71,67,0,0,0,26.268577,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.028787,25.285143,25.948708,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13022,0_0_0,
2024年09月11日,09:17:10,0,F392,296,25_3,0,114,0,635,64,71,66,0,0,0,26.140322,-58.800603,-57.587969,-57.942249,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.994333,25.285143,25.853242,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13023,0_0_0,
2024年09月11日,09:17:11,0,F393,296,25_3,0,115,0,636,64,71,66,0,0,0,26.108323,-58.800603,-57.705201,-57.705201,-57.705201,-57.471579,-58.182837,-51.652977,-50.381820,28.994333,25.316496,25.758003,25.821471,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13024,0_0_0,
2024年09月11日,09:17:12,0,F394,296,25_3,0,116,0,637,64,71,66,0,0,0,26.172347,-58.800603,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,28.959911,25.285143,25.726306,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13025,0_0_0,
2024年09月11日,09:17:13,0,F395,296,25_3,0,117,0,638,64,71,66,0,0,0,26.012478,-58.927081,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.381820,28.925519,25.316496,25.694635,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13026,0_0_0,
2024年09月11日,09:17:14,0,F396,296,25_3,0,118,0,639,64,71,66,0,0,0,25.853242,-58.675123,-57.587969,-57.705201,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,28.891158,25.285143,25.599768,25.853242,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13027,0_0_0,
2024年09月11日,09:17:15,0,F397,296,25_3,0,119,0,640,64,71,66,0,0,0,25.821471,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,28.856828,25.285143,25.505124,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13028,0_0_0,
2024年09月11日,09:17:16,0,F398,296,25_3,0,120,0,641,64,71,66,0,0,0,25.758003,-58.927081,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.818398,-50.381820,28.788261,25.285143,25.379275,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13029,0_0_0,
2024年09月11日,09:17:17,0,F399,295,25_3,0,121,0,642,64,71,66,0,0,0,25.758003,-58.675123,-57.587969,-57.705201,-57.705201,-57.587969,-58.062094,-51.652977,-50.381820,28.754023,25.316496,25.379275,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13030,0_0_0,
2024年09月11日,09:17:18,0,F39A,296,25_3,0,122,0,643,64,71,66,0,0,0,25.821471,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,28.754023,25.285143,25.410701,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13031,0_0_0,
2024年09月11日,09:17:19,0,F39B,296,25_3,0,123,0,644,64,71,66,0,0,0,25.885039,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.754023,25.285143,25.473625,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13032,0_0_0,
2024年09月11日,09:17:20,0,F39C,296,25_3,0,124,0,645,64,72,66,0,0,0,25.853242,-58.675123,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,28.754023,25.285143,25.442151,25.789724,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13033,0_0_0,
2024年09月11日,09:17:21,0,F39D,296,25_3,0,125,0,646,64,71,66,0,0,0,25.789724,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.719815,25.285143,25.347873,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13034,0_0_0,
2024年09月11日,09:17:22,0,F39E,296,25_3,0,126,0,647,64,71,67,0,0,0,25.821471,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,28.651492,25.285143,25.316496,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13035,0_0_0,
2024年09月11日,09:17:23,0,F39F,296,25_3,0,127,0,648,64,71,66,0,0,0,25.980580,-58.550623,-57.705201,-57.823290,-57.823290,-57.942249,-58.182837,-51.818398,-50.381820,28.651492,25.316496,25.316496,25.726306,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13036,0_0_0,
2024年09月11日,09:17:24,0,F3A0,295,25_3,0,128,0,649,64,71,66,0,0,0,26.108323,-58.800603,-57.705201,-57.705201,-57.823290,-57.705201,-58.182837,-51.818398,-50.381820,28.719815,25.316496,25.316496,25.758003,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13037,0_0_0,
2024年09月11日,09:17:25,0,F3A1,295,87_0,0,130,0,649,64,71,66,0,0,0,26.204398,-58.675123,-57.705201,-57.705201,-57.823290,-57.823290,-58.304497,-51.652977,-50.381820,28.788261,25.316496,25.473625,25.726306,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13038,0_0_0,
2024年09月11日,09:17:26,0,F3A2,296,25_0,0,131,0,649,64,71,66,0,0,0,26.172347,-58.800603,-57.471579,-57.823290,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,28.754023,25.285143,25.473625,25.694635,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13039,0_0_0,
2024年09月11日,09:17:27,0,F3A3,295,25_0,0,132,0,649,64,71,67,0,0,0,26.172347,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,28.754023,25.285143,25.473625,25.694635,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13040,0_0_0,
2024年09月11日,09:17:28,0,F3A4,295,25_0,0,133,0,649,64,71,66,0,0,0,26.268577,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.754023,25.316496,25.505124,25.694635,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13041,0_0_0,
2024年09月11日,09:17:29,0,F3A5,295,25_0,0,134,0,649,64,71,66,0,0,0,26.332859,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,28.754023,25.285143,25.631366,25.694635,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13042,0_0_0,
2024年09月11日,09:17:30,0,F3A6,295,25_0,0,135,0,649,64,71,67,0,0,0,26.526328,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,28.754023,25.316496,25.599768,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13043,0_0_0,
2024年09月11日,09:17:31,0,F3A7,296,25_0,0,136,0,649,64,71,66,0,0,0,26.591028,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.788261,25.316496,25.599768,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13044,0_0_0,
2024年09月11日,09:17:32,0,F3A8,295,25_0,0,137,0,649,64,71,66,0,0,0,26.623417,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,28.788261,25.316496,25.694635,25.662988,15,40,6,14,36,498,1998,2558,9E,1,FF,0_0,0_b,1_1ff,3_13045,0_0_0,
2024年09月11日,09:17:33,0,F3A9,296,87_0,0,139,0,649,64,72,66,0,0,0,26.753240,-58.550623,-57.705201,-57.705201,-57.823290,-57.705201,-58.062094,-51.735495,-50.381820,28.788261,25.316496,25.662988,25.662988,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13046,0_0_0,
2024年09月11日,09:17:34,0,F3AA,295,25_0,0,140,0,649,64,71,67,0,0,0,26.785762,-58.927081,-57.471579,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,28.788261,25.347873,25.631366,25.694635,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13047,0_0_0,
2024年09月11日,09:17:35,0,F3AB,295,25_0,0,141,0,649,64,71,66,0,0,0,26.753240,-58.675123,-57.587969,-57.705201,-57.587969,-57.823290,-58.062094,-51.652977,-50.381820,28.788261,25.347873,25.631366,25.758003,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13048,0_0_0,
2024年09月11日,09:17:36,0,F3AC,295,25_0,0,142,0,649,64,71,66,0,0,0,26.785762,-58.800603,-57.705201,-57.705201,-57.823290,-57.705201,-58.182837,-51.652977,-50.381820,28.822529,25.347873,25.599768,25.726306,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13049,0_0_0,
2024年09月11日,09:17:37,0,F3AD,296,25_0,0,144,0,649,63,71,66,0,0,0,26.850887,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,28.891158,25.347873,25.599768,25.758003,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13050,0_0_0,
2024年09月11日,09:17:38,0,F3AE,296,25_0,0,144,0,649,64,71,66,0,0,0,26.883489,-58.800603,-57.705201,-57.705201,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,28.891158,25.347873,25.599768,25.789724,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13051,0_0_0,
2024年09月11日,09:17:39,0,F3AF,296,87_3,0,146,0,650,64,71,66,0,0,0,26.916119,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,28.891158,25.347873,25.694635,25.821471,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13052,0_0_0,
2024年09月11日,09:17:40,0,F3B0,296,25_3,0,147,0,651,64,71,66,0,0,0,27.014170,-58.675123,-57.587969,-57.705201,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,28.891158,25.347873,25.726306,25.821471,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13053,0_0_0,
2024年09月11日,09:17:41,0,F3B1,295,25_3,0,148,0,652,64,71,66,0,0,0,26.981459,-58.800603,-57.587969,-57.823290,-57.823290,-57.705201,-58.182837,-51.735495,-50.381820,28.925519,25.347873,25.821471,25.853242,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13054,0_0_0,
2024年09月11日,09:17:42,0,F3B2,295,25_3,0,149,0,653,64,71,66,0,0,0,26.850887,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,28.959911,25.347873,25.853242,25.916861,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13055,0_0_0,
2024年09月11日,09:17:43,0,F3B3,295,25_3,0,150,0,654,64,71,66,0,0,0,26.753240,-58.800603,-57.471579,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,28.994333,25.347873,25.980580,25.885039,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13056,0_0_0,
2024年09月11日,09:17:44,0,F3B4,296,25_3,0,151,0,655,64,71,66,0,0,0,26.720744,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.028787,25.347873,25.980580,25.916861,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13057,0_0_0,
2024年09月11日,09:17:45,0,F3B5,296,25_3,0,152,0,656,64,71,67,0,0,0,26.623417,-58.800603,-57.471579,-57.942249,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,28.994333,25.347873,25.980580,25.885039,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13058,0_0_0,
2024年09月11日,09:17:46,0,F3B6,295,25_3,0,153,0,657,64,71,66,0,0,0,26.623417,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,28.994333,25.347873,25.980580,25.885039,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13059,0_0_0,
2024年09月11日,09:17:47,0,F3B7,296,25_3,0,154,0,658,64,71,67,0,0,0,26.623417,-58.675123,-57.705201,-57.705201,-57.705201,-57.587969,-58.304497,-51.652977,-50.381820,28.994333,25.316496,26.076349,25.885039,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13060,0_0_0,
2024年09月11日,09:17:48,0,F3B8,295,25_3,0,155,0,659,64,71,66,0,0,0,26.720744,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,29.028787,25.316496,26.140322,25.916861,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13061,0_0_0,
2024年09月11日,09:17:49,0,F3B9,295,25_3,0,156,0,660,64,71,66,0,0,0,26.753240,-58.927081,-57.705201,-57.823290,-57.823290,-57.823290,-58.182837,-51.818398,-50.381820,29.063272,25.316496,26.268577,25.980580,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13062,0_0_0,
2024年09月11日,09:17:50,0,F3BA,296,25_3,0,157,0,661,64,71,66,0,0,0,26.720744,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.097788,25.316496,26.365038,26.044401,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13063,0_0_0,
2024年09月11日,09:17:51,0,F3BB,296,25_3,0,158,0,662,64,71,66,0,0,0,26.720744,-58.800603,-57.471579,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.063272,25.285143,26.332859,25.980580,15,40,6,14,36,498,1998,2558,9E,2,FF,0_0,0_b,1_1ff,3_13064,0_0_0,
