日期,时间,FEE+5V电流,时间码:秒,时间码:毫秒,上一指令类型-FEE工作状态,采集配置参数,接收指令计数,错误指令计数,科学数据包计数,电荷芯片1工作电流,电荷芯片2工作电流,电荷芯片3工作电流,电荷芯片1限流参数,电荷芯片2限流参数,电荷芯片3限流参数,光电管温度遥测1,光电管温度遥测2,光电管温度遥测3,光电管温度遥测4,光电管温度遥测5,光电管温度遥测6,光电管温度遥测7,光电管温度遥测8,光电管温度遥测9,FEE温度1,FEE温度2,FEE温度3,FEE温度4,Cebr采集延迟,中子首脉冲延迟,中子次脉冲延时1,中子次脉冲延迟2,双脉冲参数0,双脉冲参数1,双脉冲参数2,双脉冲参数3,伽马通道选择,中子通道使能1,中子通道使能2,错误状态,科学数据时间-伽马符合窗,多触发使能-各通道逐事例使能,分组标志-包序列计数,全零
2024年09月11日,16:50:22,0,1166,304,25_3,0,99,0,445,64,71,66,0,0,0,28.822529,-58.550623,-57.587969,-57.823290,-57.587969,-57.942249,-58.062094,-51.735495,-50.381820,31.411905,26.076349,27.046907,26.172347,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3771,0_0_0,
2024年09月11日,16:50:23,0,1167,304,25_3,0,100,0,446,64,72,66,0,0,0,28.788261,-58.800603,-57.705201,-57.705201,-57.823290,-57.587969,-58.062094,-51.735495,-50.305261,31.375194,26.076349,27.014170,26.108323,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3772,0_0_0,
2024年09月11日,16:50:24,0,1168,304,25_3,0,101,0,447,64,71,67,0,0,0,28.754023,-58.675123,-57.587969,-57.823290,-57.705201,-57.823290,-58.304497,-51.652977,-50.381820,31.375194,26.076349,26.981459,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3773,0_0_0,
2024年09月11日,16:50:25,0,1169,304,25_3,0,102,0,448,64,71,67,0,0,0,28.754023,-58.550623,-57.471579,-57.587969,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,31.411905,26.108323,26.916119,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3774,0_0_0,
2024年09月11日,16:50:26,0,116A,304,25_3,0,103,0,449,64,71,66,0,0,0,28.617376,-58.927081,-57.587969,-57.705201,-57.705201,-57.823290,-57.942249,-51.818398,-50.381820,31.411905,26.076349,26.916119,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3775,0_0_0,
2024年09月11日,16:50:27,0,116B,304,25_3,0,104,0,450,64,71,66,0,0,0,28.583290,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.735495,-50.381820,31.411905,26.076349,26.981459,26.012478,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3776,0_0_0,
2024年09月11日,16:50:28,0,116C,304,25_3,0,105,0,451,64,71,67,0,0,0,28.617376,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.305261,31.375194,26.076349,27.112465,25.980580,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3777,0_0_0,
2024年09月11日,16:50:29,0,116D,304,25_3,0,106,0,452,64,71,66,0,0,0,28.685639,-58.550623,-57.471579,-57.942249,-57.471579,-57.705201,-58.182837,-51.818398,-50.381820,31.338520,26.076349,27.014170,26.012478,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3778,0_0_0,
2024年09月11日,16:50:30,0,116E,304,25_3,0,107,0,453,64,72,67,0,0,0,28.719815,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-57.942249,-51.818398,-50.381820,31.301883,26.076349,27.112465,25.980580,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3779,0_0_0,
2024年09月11日,16:50:31,0,116F,304,25_3,0,108,0,454,64,71,66,0,0,0,28.754023,-58.550623,-57.587969,-57.823290,-57.587969,-57.587969,-58.304497,-51.652977,-50.381820,31.265281,26.076349,27.145285,25.980580,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3780,0_0_0,
2024年09月11日,16:50:32,0,1170,304,25_3,0,109,0,455,64,71,67,0,0,0,28.925519,-58.675123,-57.471579,-57.705201,-57.587969,-57.705201,-58.062094,-51.652977,-50.305261,31.301883,26.076349,27.112465,25.980580,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3781,0_0_0,
2024年09月11日,16:50:33,0,1171,304,25_3,0,110,0,456,64,71,67,0,0,0,28.891158,-58.550623,-57.587969,-57.823290,-57.587969,-57.587969,-58.182837,-51.652977,-50.381820,31.265281,26.012478,27.145285,25.948708,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3782,0_0_0,
2024年09月11日,16:50:34,0,1172,304,25_3,0,111,0,457,64,71,66,0,0,0,28.925519,-58.550623,-57.587969,-57.823290,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,31.301883,26.012478,27.145285,25.948708,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3783,0_0_0,
2024年09月11日,16:50:35,0,1173,304,25_3,0,112,0,458,64,72,66,0,0,0,28.891158,-58.800603,-57.705201,-57.587969,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,31.338520,26.012478,27.178132,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3784,0_0_0,
2024年09月11日,16:50:36,0,1174,304,25_3,0,113,0,459,64,71,67,0,0,0,28.994333,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.301883,26.012478,27.178132,26.076349,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3785,0_0_0,
2024年09月11日,16:50:37,0,1175,304,25_3,0,114,0,460,64,71,67,0,0,0,29.270838,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,31.301883,26.076349,27.243908,26.140322,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3786,0_0_0,
2024年09月11日,16:50:38,0,1176,304,25_3,0,115,0,461,64,71,67,0,0,0,29.444680,-58.550623,-57.587969,-57.705201,-57.471579,-57.823290,-57.942249,-51.735495,-50.381820,31.301883,26.076349,27.309795,26.236475,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3787,0_0_0,
2024年09月11日,16:50:39,0,1177,304,25_3,0,117,0,462,64,71,66,0,0,0,29.514440,-58.800603,-57.705201,-57.705201,-57.587969,-57.823290,-58.182837,-51.735495,-50.381820,31.338520,26.076349,27.276838,26.140322,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3788,0_0_0,
2024年09月11日,16:50:40,0,1178,304,25_3,0,117,0,463,64,71,67,0,0,0,29.619321,-58.800603,-57.471579,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,31.338520,26.108323,27.243908,26.076349,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3789,0_0_0,
2024年09月11日,16:50:41,0,1179,304,25_3,0,118,0,464,64,71,66,0,0,0,29.584329,-58.675123,-57.705201,-57.823290,-57.705201,-57.942249,-58.182837,-51.735495,-50.381820,31.375194,26.076349,27.211006,26.012478,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3790,0_0_0,
2024年09月11日,16:50:42,0,117A,304,25_3,0,119,0,465,64,71,67,0,0,0,29.724494,-58.427086,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,31.375194,26.108323,27.178132,25.980580,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3791,0_0_0,
2024年09月11日,16:50:43,0,117B,304,25_3,0,120,0,466,64,71,67,0,0,0,29.759617,-58.800603,-57.705201,-57.823290,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,31.448652,26.108323,27.145285,25.948708,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3792,0_0_0,
2024年09月11日,16:50:44,0,117C,304,25_3,0,121,0,467,64,71,67,0,0,0,29.865182,-58.427086,-57.587969,-57.823290,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,31.411905,26.108323,27.145285,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3793,0_0_0,
2024年09月11日,16:50:45,0,117D,304,25_3,0,122,0,468,64,72,66,0,0,0,29.865182,-58.800603,-57.587969,-57.705201,-57.705201,-57.823290,-58.182837,-51.818398,-50.381820,31.485436,26.108323,27.211006,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3794,0_0_0,
2024年09月11日,16:50:46,0,117E,304,25_3,0,123,0,469,64,71,66,0,0,0,29.935723,-58.675123,-57.471579,-57.823290,-57.587969,-57.823290,-58.062094,-51.818398,-50.381820,31.448652,26.140322,27.178132,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3795,0_0_0,
2024年09月11日,16:50:47,0,117F,304,25_3,0,124,0,470,64,71,67,0,0,0,29.865182,-58.675123,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.570839,-50.381820,31.485436,26.140322,27.178132,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3796,0_0_0,
2024年09月11日,16:50:48,0,1180,304,25_3,0,125,0,471,64,72,66,0,0,0,29.900436,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,31.448652,26.140322,27.112465,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3797,0_0_0,
2024年09月11日,16:50:49,0,1181,304,25_3,0,126,0,472,64,72,67,0,0,0,29.829961,-58.304497,-57.705201,-57.705201,-57.587969,-57.823290,-58.182837,-51.652977,-50.458703,31.448652,26.140322,27.046907,25.885039,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3798,0_0_0,
2024年09月11日,16:50:50,0,1182,304,25_3,0,127,0,473,64,71,67,0,0,0,29.865182,-58.675123,-57.471579,-57.705201,-57.471579,-57.823290,-58.062094,-51.735495,-50.381820,31.448652,26.204398,26.981459,25.885039,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3799,0_0_0,
2024年09月11日,16:50:51,0,1183,304,25_3,0,128,0,474,64,71,67,0,0,0,29.865182,-58.550623,-57.471579,-57.942249,-57.471579,-57.705201,-58.182837,-51.735495,-50.381820,31.411905,26.172347,26.948775,25.948708,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3800,0_0_0,
2024年09月11日,16:50:52,0,1184,304,25_3,0,129,0,475,64,72,66,0,0,0,29.759617,-58.800603,-57.705201,-57.705201,-57.823290,-57.587969,-58.062094,-51.735495,-50.305261,31.411905,26.204398,26.916119,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3801,0_0_0,
2024年09月11日,16:50:53,0,1185,304,25_3,0,130,0,476,64,71,66,0,0,0,29.654347,-58.800603,-57.705201,-57.587969,-57.823290,-57.587969,-58.182837,-51.652977,-50.381820,31.375194,26.172347,26.883489,25.916861,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3802,0_0_0,
2024年09月11日,16:50:54,0,1186,304,25_3,0,131,0,477,64,71,66,0,0,0,29.479544,-58.800603,-57.823290,-57.587969,-57.823290,-57.705201,-58.182837,-51.735495,-50.381820,31.338520,26.140322,26.883489,25.948708,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3803,0_0_0,
2024年09月11日,16:50:55,0,1187,304,87_0,0,133,0,477,64,71,67,0,0,0,29.270838,-58.927081,-57.587969,-57.823290,-57.587969,-57.705201,-58.062094,-51.735495,-50.305261,31.301883,26.172347,26.785762,26.012478,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3804,0_0_0,
2024年09月11日,16:50:56,0,1188,304,25_0,0,134,0,477,64,71,67,0,0,0,29.166914,-58.675123,-57.587969,-57.823290,-57.705201,-57.587969,-58.304497,-51.570839,-50.381820,31.338520,26.140322,26.818311,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3805,0_0_0,
2024年09月11日,16:50:57,0,1189,303,25_0,0,135,0,477,64,72,66,0,0,0,29.028787,-58.550623,-57.705201,-57.705201,-57.823290,-57.587969,-58.062094,-51.735495,-50.381820,31.338520,26.140322,26.785762,26.044401,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3806,0_0_0,
2024年09月11日,16:50:58,0,118A,304,25_0,0,136,0,477,64,71,67,0,0,0,28.959911,-58.675123,-57.587969,-57.705201,-57.587969,-57.942249,-57.942249,-51.735495,-50.381820,31.301883,26.140322,26.753240,26.108323,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3807,0_0_0,
2024年09月11日,16:50:59,0,118B,304,25_0,0,137,0,477,64,71,66,0,0,0,28.822529,-58.675123,-57.587969,-57.705201,-57.587969,-57.942249,-57.942249,-51.818398,-50.381820,31.265281,26.140322,26.720744,26.108323,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3808,0_0_0,
2024年09月11日,16:51:00,0,118C,304,25_0,0,138,0,477,64,72,66,0,0,0,28.719815,-58.550623,-57.705201,-57.705201,-57.823290,-57.705201,-58.062094,-51.735495,-50.381820,31.265281,26.140322,26.850887,26.108323,15,40,6,14,36,500,2000,2560,C0,FF,FF,0_0,0_a,1_1ff,3_3809,0_0_0,
2024年09月11日,16:51:01,0,118D,304,87_0,0,140,0,477,64,71,66,0,0,0,28.754023,-58.550623,-57.705201,-57.705201,-57.823290,-57.471579,-58.182837,-51.652977,-50.381820,31.192186,26.140322,26.981459,26.044401,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3810,0_0_0,
2024年09月11日,16:51:02,0,118E,304,25_0,0,141,0,477,65,71,66,0,0,0,28.754023,-58.675123,-57.471579,-57.823290,-57.587969,-57.823290,-58.304497,-51.652977,-50.381820,31.119236,26.140322,26.883489,26.044401,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3811,0_0_0,
2024年09月11日,16:51:03,0,118F,304,25_0,0,142,0,477,64,72,67,0,0,0,28.788261,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.062094,-51.735495,-50.305261,31.119236,26.172347,26.850887,26.044401,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3812,0_0_0,
2024年09月11日,16:51:04,0,1190,304,25_0,0,143,0,477,64,72,66,0,0,0,28.822529,-58.800603,-57.705201,-57.705201,-57.705201,-57.823290,-58.182837,-51.818398,-50.381820,31.046428,26.172347,26.818311,26.012478,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3813,0_0_0,
2024年09月11日,16:51:05,0,1191,304,25_0,0,144,0,477,64,71,66,0,0,0,28.856828,-58.800603,-57.705201,-57.587969,-57.823290,-57.471579,-58.182837,-51.652977,-50.381820,31.046428,26.172347,26.753240,25.948708,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3814,0_0_0,
2024年09月11日,16:51:06,0,1192,304,87_3,0,146,0,477,64,71,67,0,0,0,28.822529,-58.800603,-57.471579,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,31.046428,26.140322,26.753240,25.916861,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3815,0_0_0,
2024年09月11日,16:51:07,0,1193,304,25_3,0,147,0,478,64,71,66,0,0,0,28.856828,-58.800603,-57.823290,-57.587969,-57.823290,-57.705201,-58.182837,-51.735495,-50.381820,31.046428,26.172347,26.818311,25.916861,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3816,0_0_0,
2024年09月11日,16:51:08,0,1194,304,25_3,0,148,0,479,64,71,67,0,0,0,28.788261,-58.675123,-57.587969,-57.942249,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,31.010078,26.172347,26.753240,25.885039,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3817,0_0_0,
2024年09月11日,16:51:09,0,1195,304,25_3,0,149,0,480,64,71,66,0,0,0,28.822529,-58.304497,-57.587969,-57.823290,-57.471579,-57.823290,-58.182837,-51.652977,-50.381820,31.010078,26.204398,26.785762,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3818,0_0_0,
2024年09月11日,16:51:10,0,1196,304,25_3,0,150,0,481,64,71,66,0,0,0,28.754023,-58.800603,-57.587969,-57.705201,-57.471579,-57.823290,-58.062094,-51.652977,-50.381820,30.973763,26.204398,26.753240,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3819,0_0_0,
2024年09月11日,16:51:11,0,1197,304,25_3,0,152,0,482,64,71,67,0,0,0,28.754023,-58.550623,-57.587969,-57.823290,-57.705201,-57.823290,-58.182837,-51.735495,-50.381820,30.973763,26.204398,26.785762,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3820,0_0_0,
2024年09月11日,16:51:12,0,1198,304,25_3,0,152,0,483,64,71,67,0,0,0,28.754023,-58.550623,-57.471579,-57.942249,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,31.010078,26.172347,26.850887,25.821471,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3821,0_0_0,
2024年09月11日,16:51:13,0,1199,304,25_3,0,153,0,484,64,71,66,0,0,0,28.754023,-58.550623,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,31.046428,26.172347,26.916119,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3822,0_0_0,
2024年09月11日,16:51:14,0,119A,304,25_3,0,154,0,485,64,71,66,0,0,0,28.856828,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.082814,26.172347,27.014170,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3823,0_0_0,
2024年09月11日,16:51:15,0,119B,304,25_3,0,155,0,486,64,71,67,0,0,0,29.063272,-58.800603,-57.705201,-57.705201,-57.823290,-57.587969,-58.182837,-51.735495,-50.381820,31.082814,26.172347,27.014170,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3824,0_0_0,
2024年09月11日,16:51:16,0,119C,304,25_3,0,156,0,487,64,71,67,0,0,0,29.340280,-58.675123,-57.587969,-57.823290,-57.705201,-57.587969,-58.182837,-51.652977,-50.458703,31.119236,26.236475,27.014170,25.916861,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3825,0_0_0,
2024年09月11日,16:51:17,0,119D,304,25_3,0,157,0,488,64,71,67,0,0,0,29.479544,-58.550623,-57.471579,-57.942249,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.155693,26.236475,26.981459,25.885039,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3826,0_0_0,
2024年09月11日,16:51:18,0,119E,304,25_3,0,158,0,489,64,71,66,0,0,0,29.549368,-58.800603,-57.705201,-57.823290,-57.705201,-57.823290,-58.182837,-51.735495,-50.381820,31.192186,26.236475,26.981459,25.885039,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3827,0_0_0,
2024年09月11日,16:51:19,0,119F,304,25_3,0,159,0,490,65,71,67,0,0,0,29.619321,-58.675123,-57.705201,-57.705201,-57.705201,-57.471579,-58.304497,-51.652977,-50.381820,31.192186,26.236475,26.981459,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3828,0_0_0,
2024年09月11日,16:51:20,0,11A0,304,25_3,0,160,0,491,64,72,66,0,0,0,29.689404,-58.550623,-57.705201,-57.705201,-57.823290,-57.587969,-58.062094,-51.735495,-50.381820,31.265281,26.268577,26.916119,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3829,0_0_0,
2024年09月11日,16:51:21,0,11A1,304,25_3,0,161,0,492,64,71,67,0,0,0,29.724494,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-57.942249,-51.818398,-50.381820,31.301883,26.300705,26.916119,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3830,0_0_0,
2024年09月11日,16:51:22,0,11A2,303,25_3,0,162,0,493,64,71,67,0,0,0,29.794773,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,31.301883,26.300705,26.883489,25.853242,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3831,0_0_0,
2024年09月11日,16:51:23,0,11A3,303,25_3,0,163,0,494,64,71,67,0,0,0,29.865182,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.305261,31.301883,26.300705,26.916119,25.821471,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3832,0_0_0,
2024年09月11日,16:51:24,0,11A4,304,25_3,0,164,0,495,64,71,67,0,0,0,29.865182,-58.927081,-57.587969,-57.705201,-57.471579,-57.823290,-57.942249,-51.735495,-50.381820,31.301883,26.332859,26.981459,25.821471,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3833,0_0_0,
2024年09月11日,16:51:25,0,11A5,304,25_3,0,165,0,496,64,71,66,0,0,0,29.689404,-58.800603,-57.587969,-57.705201,-57.471579,-57.587969,-57.942249,-51.652977,-50.381820,31.338520,26.332859,26.948775,25.789724,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3834,0_0_0,
2024年09月11日,16:51:26,0,11A6,304,25_3,0,166,0,497,64,71,66,0,0,0,29.654347,-58.675123,-57.587969,-57.705201,-57.587969,-57.942249,-58.062094,-51.818398,-50.381820,31.411905,26.332859,26.916119,25.789724,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3835,0_0_0,
2024年09月11日,16:51:27,0,11A7,303,25_3,0,167,0,498,64,71,67,0,0,0,29.584329,-58.675123,-57.705201,-57.823290,-57.587969,-57.705201,-58.304497,-51.652977,-50.381820,31.411905,26.332859,26.883489,25.726306,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3836,0_0_0,
2024年09月11日,16:51:28,0,11A8,304,25_3,0,169,0,499,64,71,67,0,0,0,29.549368,-58.927081,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.305261,31.448652,26.300705,26.883489,25.726306,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3837,0_0_0,
2024年09月11日,16:51:29,0,11A9,304,25_3,0,169,0,500,64,72,67,0,0,0,29.479544,-58.550623,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.735495,-50.381820,31.448652,26.300705,26.850887,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3838,0_0_0,
2024年09月11日,16:51:30,0,11AA,304,25_3,0,170,0,501,64,71,67,0,0,0,29.444680,-58.927081,-57.705201,-57.705201,-57.705201,-57.587969,-58.304497,-51.652977,-50.305261,31.448652,26.268577,26.916119,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3839,0_0_0,
2024年09月11日,16:51:31,0,11AB,304,25_3,0,171,0,502,64,71,67,0,0,0,29.409848,-58.927081,-57.471579,-57.942249,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,31.448652,26.300705,26.948775,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3840,0_0_0,
2024年09月11日,16:51:32,0,11AC,304,25_3,0,172,0,503,64,71,67,0,0,0,29.409848,-58.675123,-57.471579,-57.587969,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.448652,26.236475,26.916119,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3841,0_0_0,
2024年09月11日,16:51:33,0,11AD,304,25_3,0,173,0,504,64,71,67,0,0,0,29.409848,-58.800603,-57.471579,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.448652,26.236475,26.916119,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3842,0_0_0,
2024年09月11日,16:51:34,0,11AE,304,25_3,0,174,0,505,64,72,67,0,0,0,29.270838,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.062094,-51.652977,-50.305261,31.448652,26.236475,26.883489,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3843,0_0_0,
2024年09月11日,16:51:35,0,11AF,304,25_3,0,175,0,506,64,71,67,0,0,0,29.166914,-58.675123,-57.587969,-57.587969,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.448652,26.236475,26.981459,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3844,0_0_0,
2024年09月11日,16:51:36,0,11B0,304,25_3,0,176,0,507,64,72,66,0,0,0,29.132335,-58.550623,-57.705201,-57.587969,-57.823290,-57.705201,-58.062094,-51.735495,-50.381820,31.485436,26.204398,27.014170,25.726306,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3845,0_0_0,
2024年09月11日,16:51:37,0,11B1,304,25_3,0,177,0,508,64,72,67,0,0,0,29.028787,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.381820,31.485436,26.204398,27.079672,25.726306,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3846,0_0_0,
2024年09月11日,16:51:38,0,11B2,304,25_3,0,178,0,509,64,71,67,0,0,0,28.891158,-58.927081,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.305261,31.485436,26.172347,27.046907,25.726306,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3847,0_0_0,
2024年09月11日,16:51:39,0,11B3,304,25_3,0,179,0,510,64,71,67,0,0,0,28.788261,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,31.448652,26.204398,27.014170,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3848,0_0_0,
2024年09月11日,16:51:40,0,11B4,304,25_3,0,180,0,511,64,72,67,0,0,0,28.719815,-58.927081,-57.823290,-57.823290,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,31.448652,26.172347,26.981459,25.662988,15,40,6,14,36,500,2000,2560,D0,FF,FF,0_0,0_a,1_1ff,3_3849,0_0_0,
